STATE_NAME,STATE,COUNTY,COUNTY_CODE,YEAR,POPULATION,MME_Conversion_Factor,MME_per_capita
NORTH CAROLINA,NC,ROBESON COUNTY,37155,2015,134446,217894.6245,1.620685066517204
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2007,93164,108303.14831339016,1.162499981896335
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2008,93299,104793.33274813068,1.1231988847482897
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2009,93547,109045.2082,1.1656729575015874
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2010,93681,110012.3400553715,1.1743292669310907
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2011,93309,115001.12059366124,1.232476187652437
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2012,92722,122946.0905,1.3259646094021484
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2013,91930,138599.437,1.5076627547991408
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2014,91825,139399.29203456148,1.518097381263942
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2015,91697,136162.6479,1.4849193310065105
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2007,135626,179255.59002984376,1.3216904578019242
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2008,137721,179097.1509,1.3004345810130846
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2009,138562,188191.51929260077,1.358175540859693
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2010,138329,202603.1714,1.4646471196834865
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2011,137819,225779.34275957625,1.638230888045743
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2012,137505,232422.5112,1.6902840707650268
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2013,137689,231827.1377,1.683701223061508
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2014,138091,237650.026,1.7209667973876792
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2015,138520,245613.67962919825,1.7731279210886388
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2007,66305,67451.16794,1.017286297330375
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2008,67145,63552.19124,0.9464917899461613
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2009,67561,65203.11125900675,0.9650998543391417
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2010,67739,78438.29429015124,1.157948807779141
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2011,67424,74669.50295589825,1.107461778534324
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2012,67227,73103.07808,1.0874065194572047
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2013,66866,70862.2757,1.059765436908653
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2014,66587,74835.13953,1.1238701177554777
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2015,66408,78429.67541,1.1810275179812673
NORTH CAROLINA,NC,SAMPSON COUNTY,37163,2007,62539,31098.29627455875,0.497262449
NORTH CAROLINA,NC,SAMPSON COUNTY,37163,2008,62837,35134.29079,0.559133803
NORTH CAROLINA,NC,SAMPSON COUNTY,37163,2009,63127,37648.26005,0.5963891845022019
NORTH CAROLINA,NC,SAMPSON COUNTY,37163,2010,63536,41124.3069,0.6472599297473322
NORTH CAROLINA,NC,SAMPSON COUNTY,37163,2011,63515,47904.96264,0.7542306957704165
NORTH CAROLINA,NC,SAMPSON COUNTY,37163,2012,63710,50167.67991930575,0.7874380775279509
NORTH CAROLINA,NC,SAMPSON COUNTY,37163,2013,63903,47353.29627,0.7410183601604072
NORTH CAROLINA,NC,SAMPSON COUNTY,37163,2014,63806,45184.36589,0.7081523036730715
NORTH CAROLINA,NC,SAMPSON COUNTY,37163,2015,63562,45789.37252,0.7203891085219156
NORTH CAROLINA,NC,SCOTLAND COUNTY,37165,2007,36399,48867.75453,1.3425576123810956
NORTH CAROLINA,NC,SCOTLAND COUNTY,37165,2008,36463,42695.22647,1.1709191913599952
NORTH CAROLINA,NC,SCOTLAND COUNTY,37165,2009,36313,44965.12795,1.2382653030643433
NORTH CAROLINA,NC,SCOTLAND COUNTY,37165,2010,36062,51390.14941,1.425049897809176
NORTH CAROLINA,NC,SCOTLAND COUNTY,37165,2011,36274,63339.957726451496,1.7461531048809478
NORTH CAROLINA,NC,SCOTLAND COUNTY,37165,2012,36094,66964.65701752799,1.8552850063037623
NORTH CAROLINA,NC,SCOTLAND COUNTY,37165,2013,35916,71321.35536,1.9857822519275254
NORTH CAROLINA,NC,SCOTLAND COUNTY,37165,2014,35662,72321.64143,2.0279749153786946
NORTH CAROLINA,NC,SCOTLAND COUNTY,37165,2015,35333,73183.99741,2.071264750030453
NORTH CAROLINA,NC,STANLY COUNTY,37167,2007,59849,44871.21171152525,0.7497403751361802
NORTH CAROLINA,NC,STANLY COUNTY,37167,2008,60418,52321.86335,0.8659979368097752
NORTH CAROLINA,NC,STANLY COUNTY,37167,2009,60496,58949.29369,0.9744329160529043
NORTH CAROLINA,NC,STANLY COUNTY,37167,2010,60578,63593.79368,1.0497836455798557
NORTH CAROLINA,NC,STANLY COUNTY,37167,2011,60531,63135.9513,1.0430349953190265
NORTH CAROLINA,NC,STANLY COUNTY,37167,2012,60464,67147.52501,1.1105372620417853
NORTH CAROLINA,NC,STANLY COUNTY,37167,2013,60635,65739.31815,1.0841810531038507
NORTH CAROLINA,NC,STANLY COUNTY,37167,2014,60621,72754.96394,1.2001610652663846
NORTH CAROLINA,NC,STANLY COUNTY,37167,2015,60624,76169.47249419299,1.2564243945334024
NORTH CAROLINA,NC,STOKES COUNTY,37169,2007,47079,27899.39838243875,0.5926081348889898
NORTH CAROLINA,NC,STOKES COUNTY,37169,2008,47363,30628.52396,0.6466761810652303
NORTH CAROLINA,NC,STOKES COUNTY,37169,2009,47422,34301.08142,0.723315791
NORTH CAROLINA,NC,STOKES COUNTY,37169,2010,47330,35638.23414,0.7529734657943693
NORTH CAROLINA,NC,STOKES COUNTY,37169,2011,47128,38766.4572,0.8225780257919603
NORTH CAROLINA,NC,STOKES COUNTY,37169,2012,46716,41935.23229866225,0.8976631624852781
NORTH CAROLINA,NC,STOKES COUNTY,37169,2013,46500,45848.75480923075,0.9859947270802312
NORTH CAROLINA,NC,STOKES COUNTY,37169,2014,46309,43691.57183,0.943479061
NORTH CAROLINA,NC,STOKES COUNTY,37169,2015,46143,46199.61626,1.0012269739838762
NORTH CAROLINA,NC,SURRY COUNTY,37171,2007,73027,108852.2131322323,1.490574898766652
NORTH CAROLINA,NC,SURRY COUNTY,37171,2008,73404,114058.94818274716,1.5538519451630315
NORTH CAROLINA,NC,SURRY COUNTY,37171,2009,73505,137284.8924679175,1.867694612
NORTH CAROLINA,NC,SURRY COUNTY,37171,2010,73779,150227.21038840074,2.036178457127377
NORTH CAROLINA,NC,SURRY COUNTY,37171,2011,73499,162599.96589832474,2.2122745329640505
NORTH CAROLINA,NC,SURRY COUNTY,37171,2012,73292,175369.4598,2.3927503653905884
NORTH CAROLINA,NC,SURRY COUNTY,37171,2013,72637,186947.5647964185,2.573723650431853
NORTH CAROLINA,NC,SURRY COUNTY,37171,2014,72480,182021.4848,2.5113339518723237
NORTH CAROLINA,NC,SURRY COUNTY,37171,2015,71990,195776.5885213235,2.719496992934067
NORTH CAROLINA,NC,SWAIN COUNTY,37173,2007,13819,28953.73263,2.0952118554127286
NORTH CAROLINA,NC,SWAIN COUNTY,37173,2008,13872,28817.655346923748,2.077397300095426
NORTH CAROLINA,NC,SWAIN COUNTY,37173,2009,13933,30624.49801,2.1979830622116197
NORTH CAROLINA,NC,SWAIN COUNTY,37173,2010,14006,27693.51001,1.9772604602286163
NORTH CAROLINA,NC,SWAIN COUNTY,37173,2011,14005,27263.69044,1.9467112062932523
NORTH CAROLINA,NC,SWAIN COUNTY,37173,2012,14054,25678.64636,1.8271414802426356
NORTH CAROLINA,NC,SWAIN COUNTY,37173,2013,13976,22098.182096670495,1.581152124833321
NORTH CAROLINA,NC,SWAIN COUNTY,37173,2014,14238,20683.12245,1.4526704911326378
NORTH CAROLINA,NC,SWAIN COUNTY,37173,2015,14325,20431.25697,1.4262657567959511
NORTH CAROLINA,NC,TRANSYLVANIA COUNTY,37175,2007,32061,30361.45639,0.9469903120604473
NORTH CAROLINA,NC,TRANSYLVANIA COUNTY,37175,2008,32543,33566.76118088575,1.0314587217185185
NORTH CAROLINA,NC,TRANSYLVANIA COUNTY,37175,2009,32852,57923.88125111075,1.7631767092143782
NORTH CAROLINA,NC,TRANSYLVANIA COUNTY,37175,2010,33087,43131.561488815496,1.3035803031044064
NORTH CAROLINA,NC,TRANSYLVANIA COUNTY,37175,2011,32812,64240.68724,1.9578412544431916
NORTH CAROLINA,NC,TRANSYLVANIA COUNTY,37175,2012,32849,67538.3827,2.056025532033898
NORTH CAROLINA,NC,TRANSYLVANIA COUNTY,37175,2013,32847,88177.59209,2.6844945380853655
NORTH CAROLINA,NC,TRANSYLVANIA COUNTY,37175,2014,32971,88208.66471,2.6753408967693124
NORTH CAROLINA,NC,TRANSYLVANIA COUNTY,37175,2015,33185,51101.376933002495,1.5398938355583094
NORTH CAROLINA,NC,TYRRELL COUNTY,37177,2007,4402,1401.812778,0.31844906368382553
NORTH CAROLINA,NC,TYRRELL COUNTY,37177,2008,4353,1670.939277,0.38385924120124054
NORTH CAROLINA,NC,TYRRELL COUNTY,37177,2009,4358,2255.36635,0.5175232560835246
NORTH CAROLINA,NC,TYRRELL COUNTY,37177,2010,4415,3052.35612,0.6913603895041902
NORTH CAROLINA,NC,TYRRELL COUNTY,37177,2011,4336,3286.408403,0.7579355172333948
NORTH CAROLINA,NC,TYRRELL COUNTY,37177,2012,4122,3504.96686,0.850307341
NORTH CAROLINA,NC,TYRRELL COUNTY,37177,2013,4102,3660.027982,0.8922545057133106
NORTH CAROLINA,NC,TYRRELL COUNTY,37177,2014,4119,4024.964296,0.9771702588724205
NORTH CAROLINA,NC,TYRRELL COUNTY,37177,2015,4137,4149.089582299999,1.0029223065748125
NORTH CAROLINA,NC,UNION COUNTY,37179,2007,184782,83391.49022,0.4512966101434615
NORTH CAROLINA,NC,UNION COUNTY,37179,2008,193678,90636.57338723625,0.4679755748574244
NORTH CAROLINA,NC,UNION COUNTY,37179,2009,198533,106169.04131153674,0.5347677278414004
NORTH CAROLINA,NC,UNION COUNTY,37179,2010,202110,117375.16091915224,0.5807489036621258
NORTH CAROLINA,NC,UNION COUNTY,37179,2011,204916,134167.0293196115,0.6547415981163575
NORTH CAROLINA,NC,UNION COUNTY,37179,2012,208106,151275.0669192135,0.7269135292553482
NORTH CAROLINA,NC,UNION COUNTY,37179,2013,212261,166177.3217,0.7828914482684147
NORTH CAROLINA,NC,UNION COUNTY,37179,2014,217767,185311.7230909975,0.8509632914582902
NORTH CAROLINA,NC,UNION COUNTY,37179,2015,222051,191579.16525131604,0.8627710086931202
NORTH CAROLINA,NC,VANCE COUNTY,37181,2007,44676,60420.366606767246,1.3524121811882721
NORTH CAROLINA,NC,VANCE COUNTY,37181,2008,44977,69152.3527,1.5375047846363965
NORTH CAROLINA,NC,VANCE COUNTY,37181,2009,45223,73659.15696,1.6287985530288016
NORTH CAROLINA,NC,VANCE COUNTY,37181,2010,45293,72889.01443,1.6092776902646655
NORTH CAROLINA,NC,VANCE COUNTY,37181,2011,45293,75619.56321,1.669564021121542
NORTH CAROLINA,NC,VANCE COUNTY,37181,2012,45104,86210.67271,1.9113753260791282
NORTH CAROLINA,NC,VANCE COUNTY,37181,2013,44507,123788.6033029475,2.7813288539543777
NORTH CAROLINA,NC,VANCE COUNTY,37181,2014,44533,85483.48488,1.9195536991303077
NORTH CAROLINA,NC,VANCE COUNTY,37181,2015,44477,86445.20511,1.9435934328743845
NORTH CAROLINA,NC,WAKE COUNTY,37183,2007,821607,1311188.400008633,1.5958827030546636
NORTH CAROLINA,NC,WAKE COUNTY,37183,2008,856492,25708663057.318237,30016.232559461427
NORTH CAROLINA,NC,WAKE COUNTY,37183,2009,883624,1605507.0727877284,1.8169572949441486
NORTH CAROLINA,NC,WAKE COUNTY,37183,2010,906875,1760289.451978099,1.9410497058338791
NORTH CAROLINA,NC,WAKE COUNTY,37183,2011,928905,2206292.848,2.3751544540579284
NORTH CAROLINA,NC,WAKE COUNTY,37183,2012,952266,3107306.6480208244,3.2630658324678445
NORTH CAROLINA,NC,WAKE COUNTY,37183,2013,974508,4007088.5233181934,4.111909315591245
NORTH CAROLINA,NC,WAKE COUNTY,37183,2014,998221,3230732.1341536823,3.2364898495961136
NORTH CAROLINA,NC,WAKE COUNTY,37183,2015,1022871,4839672.583603136,4.731459376209841
NORTH CAROLINA,NC,WARREN COUNTY,37185,2007,20724,3146.155356,0.15181216733917197
NORTH CAROLINA,NC,WARREN COUNTY,37185,2008,20923,3103.871391,0.14834733980705445
NORTH CAROLINA,NC,WARREN COUNTY,37185,2009,20959,3253.804929,0.15524619158480843
NORTH CAROLINA,NC,WARREN COUNTY,37185,2010,20974,2780.477497,0.13256782191580052
NORTH CAROLINA,NC,WARREN COUNTY,37185,2011,20986,3135.486611,0.14940849190827218
NORTH CAROLINA,NC,WARREN COUNTY,37185,2012,20750,2969.83109,0.14312438990019277
NORTH CAROLINA,NC,WARREN COUNTY,37185,2013,20584,3244.642268,0.1576293367518461
NORTH CAROLINA,NC,WARREN COUNTY,37185,2014,20364,3876.76824,0.19037361225122768
NORTH CAROLINA,NC,WARREN COUNTY,37185,2015,20190,4565.734382,0.22613840424576523
NORTH CAROLINA,NC,WASHINGTON COUNTY,37187,2007,13176,5527.034102,0.4194773908661961
NORTH CAROLINA,NC,WASHINGTON COUNTY,37187,2008,13300,4884.531198,0.3672579847906391
NORTH CAROLINA,NC,WASHINGTON COUNTY,37187,2009,13252,5014.734051,0.37841337538548897
NORTH CAROLINA,NC,WASHINGTON COUNTY,37187,2010,13119,5244.535303,0.39976639250918516
NORTH CAROLINA,NC,WASHINGTON COUNTY,37187,2011,12904,5612.834008,0.43496853749302544
NORTH CAROLINA,NC,WASHINGTON COUNTY,37187,2012,12662,6346.52315,0.5012259635458853
NORTH CAROLINA,NC,WASHINGTON COUNTY,37187,2013,12669,7226.435587,0.5704029984404452
NORTH CAROLINA,NC,WASHINGTON COUNTY,37187,2014,12479,7196.636186,0.5766997504618959
NORTH CAROLINA,NC,WASHINGTON COUNTY,37187,2015,12251,7472.440127012998,0.6099453209544525
NORTH CAROLINA,NC,WATAUGA COUNTY,37189,2007,48765,71092.66230849826,1.4578624486516611
NORTH CAROLINA,NC,WATAUGA COUNTY,37189,2008,50266,70954.69254550275,1.4115842228445221
NORTH CAROLINA,NC,WATAUGA COUNTY,37189,2009,50706,78611.81562,1.550345434795833
NORTH CAROLINA,NC,WATAUGA COUNTY,37189,2010,50972,70800.15227,1.3890008685036197
NORTH CAROLINA,NC,WATAUGA COUNTY,37189,2011,51636,73307.11194,1.4196899826478038
NORTH CAROLINA,NC,WATAUGA COUNTY,37189,2012,52079,78720.31824,1.5115558716673996
NORTH CAROLINA,NC,WATAUGA COUNTY,37189,2013,52320,80559.5326,1.539746418115453
NORTH CAROLINA,NC,WATAUGA COUNTY,37189,2014,52421,94338.43816,1.7996306473174777
NORTH CAROLINA,NC,WATAUGA COUNTY,37189,2015,53129,96306.42869,1.8126904081564192
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2007,118942,87928.90824318695,0.7392586995610209
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2008,119910,91152.03588,0.7601704267904428
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2009,121217,95869.19132478425,0.7908889951474154
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2010,122891,93596.36982,0.7616210285242003
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2011,124055,100437.47570710177,0.8096205369158983
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2012,124587,110088.6202497755,0.8836284704646191
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2013,124625,107819.80053250394,0.8651538658576043
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2014,124634,110760.3385867785,0.888684778
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2015,124400,106381.39597745074,0.8551559162174497
NORTH CAROLINA,NC,WILKES COUNTY,37193,2007,68966,83696.73176,1.213594115406512
NORTH CAROLINA,NC,WILKES COUNTY,37193,2008,69317,93486.29202,1.3486776984676558
NORTH CAROLINA,NC,WILKES COUNTY,37193,2009,69258,106765.1617,1.5415571004920874
NORTH CAROLINA,NC,WILKES COUNTY,37193,2010,69265,118285.1301313155,1.7077186188019273
NORTH CAROLINA,NC,WILKES COUNTY,37193,2011,68949,129834.9904,1.8830583529731977
NORTH CAROLINA,NC,WILKES COUNTY,37193,2012,68910,143036.97611381375,2.075707098
NORTH CAROLINA,NC,WILKES COUNTY,37193,2013,68610,156453.84960915975,2.2803359511610517
NORTH CAROLINA,NC,WILKES COUNTY,37193,2014,68418,159046.4694021795,2.3246290362503945
NORTH CAROLINA,NC,WILKES COUNTY,37193,2015,68302,186211.0321577265,2.7262895985143407
NORTH CAROLINA,NC,WILSON COUNTY,37195,2007,78474,32186288.342334263,410.15225861220614
NORTH CAROLINA,NC,WILSON COUNTY,37195,2008,79790,91459111.55,1146.2477948704336
NORTH CAROLINA,NC,WILSON COUNTY,37195,2009,80664,127655330.86275312,1582.5564175190063
NORTH CAROLINA,NC,WILSON COUNTY,37195,2010,81294,206059286571.4552,2534741.6361780106
NORTH CAROLINA,NC,WILSON COUNTY,37195,2011,81153,310385996.92862755,3824.7014519318764
NORTH CAROLINA,NC,WILSON COUNTY,37195,2012,81393,125511472.33633116,1542.0425876467407
NORTH CAROLINA,NC,WILSON COUNTY,37195,2013,81186,126824691.09200852,1562.1497683345467
NORTH CAROLINA,NC,WILSON COUNTY,37195,2014,80996,960807560.0191044,11862.407526533463
NORTH CAROLINA,NC,WILSON COUNTY,37195,2015,81228,96750169485.96548,1191093.8283100098
NORTH CAROLINA,NC,YADKIN COUNTY,37197,2007,37965,22434.11166021175,0.5909156238696629
NORTH CAROLINA,NC,YADKIN COUNTY,37197,2008,38225,23523.38707,0.6153927291231263
NORTH CAROLINA,NC,YADKIN COUNTY,37197,2009,38293,27359.32469,0.7144732636771473
NORTH CAROLINA,NC,YADKIN COUNTY,37197,2010,38435,26882.44502,0.6994261745134773
NORTH CAROLINA,NC,YADKIN COUNTY,37197,2011,38344,30215.91204,0.7880219080644169
NORTH CAROLINA,NC,YADKIN COUNTY,37197,2012,38149,36442.3008,0.9552622820737371
NORTH CAROLINA,NC,YADKIN COUNTY,37197,2013,38070,43947.66167,1.1543909028143946
NORTH CAROLINA,NC,YADKIN COUNTY,37197,2014,37852,40037.4436,1.057736542
NORTH CAROLINA,NC,YADKIN COUNTY,37197,2015,37630,39117.33,1.0395251128214722
NORTH CAROLINA,NC,YANCEY COUNTY,37199,2007,18000,29850.07773817975,1.658337652121097
NORTH CAROLINA,NC,YANCEY COUNTY,37199,2008,18016,28714.78604,1.5938491364139376
NORTH CAROLINA,NC,YANCEY COUNTY,37199,2009,17931,28225.99903,1.5741452807419274
NORTH CAROLINA,NC,YANCEY COUNTY,37199,2010,17805,27529.870491414506,1.546187615356052
NORTH CAROLINA,NC,YANCEY COUNTY,37199,2011,17691,25700.17241,1.4527258160139054
NORTH CAROLINA,NC,YANCEY COUNTY,37199,2012,17625,23904.85667,1.3563039246679147
NORTH CAROLINA,NC,YANCEY COUNTY,37199,2013,17550,24959.59558,1.4221991784162962
NORTH CAROLINA,NC,YANCEY COUNTY,37199,2014,17543,25145.1435,1.4333434132348515
NORTH CAROLINA,NC,YANCEY COUNTY,37199,2015,17550,29259.82637,1.667226573594872
OREGON,OR,BAKER COUNTY,41001,2007,16139,18360.47134,1.137646158038943
OREGON,OR,BAKER COUNTY,41001,2008,16195,18142.0636,1.1202262180079963
OREGON,OR,BAKER COUNTY,41001,2009,16225,18612.86716,1.1471720900962712
OREGON,OR,BAKER COUNTY,41001,2010,16116,22866.99095,1.4188999099416417
OREGON,OR,BAKER COUNTY,41001,2011,16069,22593.15518,1.406008786069575
OREGON,OR,BAKER COUNTY,41001,2012,16001,25472.60883,1.5919385554245047
OREGON,OR,BAKER COUNTY,41001,2013,16027,24928.7274,1.5554206899811256
OREGON,OR,BAKER COUNTY,41001,2014,16030,25020.10328,1.560829899072801
OREGON,OR,BAKER COUNTY,41001,2015,15899,25781.79985,1.6215988334306561
OREGON,OR,BENTON COUNTY,41003,2007,83718,54891.32803,0.6556693665297846
OREGON,OR,BENTON COUNTY,41003,2008,84150,62088.22207,0.7378279508643019
OREGON,OR,BENTON COUNTY,41003,2009,85390,64915.80785,0.7602272848558906
OREGON,OR,BENTON COUNTY,41003,2010,85577,67271.4941,0.7860931570227632
OREGON,OR,BENTON COUNTY,41003,2011,86281,69389.11588,0.8042224346089057
OREGON,OR,BENTON COUNTY,41003,2012,86708,71173.13826,0.8208370422429475
OREGON,OR,BENTON COUNTY,41003,2013,86228,68196.32606,0.7908837739940623
OREGON,OR,BENTON COUNTY,41003,2014,87296,62395.00752,0.7147521939495624
OREGON,OR,BENTON COUNTY,41003,2015,88443,58897.31651815699,0.6659353088221452
OREGON,OR,CLACKAMAS COUNTY,41005,2007,366808,2721586.459048685,7.4196485874045415
OREGON,OR,CLACKAMAS COUNTY,41005,2008,371103,2820398.1880117524,7.600041465608611
OREGON,OR,CLACKAMAS COUNTY,41005,2009,374085,2889741.135021436,7.724824932893423
OREGON,OR,CLACKAMAS COUNTY,41005,2010,376799,2997520.227,7.955223413502398
OREGON,OR,CLACKAMAS COUNTY,41005,2011,379640,3320993.8289454216,8.747744781754877
OREGON,OR,CLACKAMAS COUNTY,41005,2012,383159,2891165.681508121,7.545602952059383
OREGON,OR,CLACKAMAS COUNTY,41005,2013,387571,2828174.916614338,7.297178882357911
OREGON,OR,CLACKAMAS COUNTY,41005,2014,393544,2866218.704,7.283095928135126
OREGON,OR,CLACKAMAS COUNTY,41005,2015,399852,2966258.9761969475,7.418392246
OREGON,OR,CLATSOP COUNTY,41007,2007,36818,57883.49748,1.572152139586398
OREGON,OR,CLATSOP COUNTY,41007,2008,36825,58394.16006,1.585720571842159
OREGON,OR,CLATSOP COUNTY,41007,2009,36972,64069.13047,1.7329095116683435
OREGON,OR,CLATSOP COUNTY,41007,2010,37097,74300.15783,2.0028616284007468
OREGON,OR,CLATSOP COUNTY,41007,2011,37241,79354.89114,2.130847483785089
OREGON,OR,CLATSOP COUNTY,41007,2012,37435,84650.96769,2.2612786881788836
OREGON,OR,CLATSOP COUNTY,41007,2013,37143,82830.16324,2.2300342792785854
OREGON,OR,CLATSOP COUNTY,41007,2014,37491,77002.88487,2.0539032000774187
OREGON,OR,CLATSOP COUNTY,41007,2015,37848,69903.84836,1.846962807956933
OREGON,OR,COLUMBIA COUNTY,41009,2007,48898,37972.83353,0.7765723247090475
OREGON,OR,COLUMBIA COUNTY,41009,2008,49209,46047.170614274495,0.9357469286974841
OREGON,OR,COLUMBIA COUNTY,41009,2009,49394,51148.63311,1.0355232033677875
OREGON,OR,COLUMBIA COUNTY,41009,2010,49353,54138.91775,1.0969731881002878
OREGON,OR,COLUMBIA COUNTY,41009,2011,49408,57762.16616,1.1690852929836766
OREGON,OR,COLUMBIA COUNTY,41009,2012,49220,52961.18872,1.0760095230316031
OREGON,OR,COLUMBIA COUNTY,41009,2013,49271,44646.76979,0.9061470192667593
OREGON,OR,COLUMBIA COUNTY,41009,2014,49513,41985.50967,0.847969416
OREGON,OR,COLUMBIA COUNTY,41009,2015,49671,43707.36182,0.8799372232594673
OREGON,OR,COOS COUNTY,41011,2007,63420,79639.92897,1.2557541622945678
OREGON,OR,COOS COUNTY,41011,2008,63226,91735.91841,1.4509207986011372
OREGON,OR,COOS COUNTY,41011,2009,63079,100836.46110362148,1.5985741863951788
OREGON,OR,COOS COUNTY,41011,2010,63010,105968.7526,1.6817767433026662
OREGON,OR,COOS COUNTY,41011,2011,62789,106814.9803,1.7011734586969214
OREGON,OR,COOS COUNTY,41011,2012,62697,98418.51705,1.569748425697346
OREGON,OR,COOS COUNTY,41011,2013,62409,90169.8581,1.4448213895311492
OREGON,OR,COOS COUNTY,41011,2014,62403,92449.16136,1.4814858477361343
OREGON,OR,COOS COUNTY,41011,2015,62696,85680.51612,1.366602592120215
OREGON,OR,CROOK COUNTY,41013,2007,21818,13883.31388,0.6363238554075534
OREGON,OR,CROOK COUNTY,41013,2008,21811,15906.86021,0.7293044890896795
OREGON,OR,CROOK COUNTY,41013,2009,21410,15763.76335,0.7362803993982485
OREGON,OR,CROOK COUNTY,41013,2010,20882,15832.73595,0.75820017
OREGON,OR,CROOK COUNTY,41013,2011,20640,16938.90916,0.8206835831962694
OREGON,OR,CROOK COUNTY,41013,2012,20610,16946.03262,0.822223805
OREGON,OR,CROOK COUNTY,41013,2013,20702,17910.26707,0.8651467042049802
OREGON,OR,CROOK COUNTY,41013,2014,20965,17956.59665,0.8565035367968996
OREGON,OR,CROOK COUNTY,41013,2015,21465,17238.94206,0.8031186611664104
OREGON,OR,CURRY COUNTY,41015,2007,22447,43747.07392,1.9489051509961242
OREGON,OR,CURRY COUNTY,41015,2008,22305,42062.12193,1.8857709899373458
OREGON,OR,CURRY COUNTY,41015,2009,22341,43968.35312,1.968056627607918
OREGON,OR,CURRY COUNTY,41015,2010,22378,44770.99341,2.0006700069054877
OREGON,OR,CURRY COUNTY,41015,2011,22497,42648.47698,1.8957406312383651
OREGON,OR,CURRY COUNTY,41015,2012,22272,42175.6815,1.8936638602403917
OREGON,OR,CURRY COUNTY,41015,2013,22252,41983.70277,1.8867383952292378
OREGON,OR,CURRY COUNTY,41015,2014,22167,41896.42319,1.8900357823327016
OREGON,OR,CURRY COUNTY,41015,2015,22329,36478.72566,1.6336927608498812
OREGON,OR,DESCHUTES COUNTY,41017,2007,152633,104745.2989533925,0.6862559142085427
OREGON,OR,DESCHUTES COUNTY,41017,2008,156820,116529.6117608245,0.7430787639384294
OREGON,OR,DESCHUTES COUNTY,41017,2009,157345,120644.5204,0.7667515358060949
OREGON,OR,DESCHUTES COUNTY,41017,2010,157744,124957.8032,0.7921556648637159
OREGON,OR,DESCHUTES COUNTY,41017,2011,159683,131247.0181458705,0.8219222969625477
OREGON,OR,DESCHUTES COUNTY,41017,2012,161408,139173.4702691265,0.8622464206800561
OREGON,OR,DESCHUTES COUNTY,41017,2013,165385,144099.2312496465,0.8712956510544879
OREGON,OR,DESCHUTES COUNTY,41017,2014,169631,150776.22,0.8888482646111029
OREGON,OR,DESCHUTES COUNTY,41017,2015,174392,165208.9465,0.9473424614443208
OREGON,OR,DOUGLAS COUNTY,41019,2007,107057,197582.6255901685,1.845583433032576
OREGON,OR,DOUGLAS COUNTY,41019,2008,107316,557479.2895110105,5.194745326987686
OREGON,OR,DOUGLAS COUNTY,41019,2009,107378,188816.813,1.7584310849043752
OREGON,OR,DOUGLAS COUNTY,41019,2010,107637,205148.0387,1.905924902680175
OREGON,OR,DOUGLAS COUNTY,41019,2011,107257,219147.4871421885,2.043199857745308
OREGON,OR,DOUGLAS COUNTY,41019,2012,106955,220081.9750631805,2.057706278932079
OREGON,OR,DOUGLAS COUNTY,41019,2013,106645,207841.5304,1.9489102201650899
OREGON,OR,DOUGLAS COUNTY,41019,2014,106769,203264.1326686995,1.9037748098108953
OREGON,OR,DOUGLAS COUNTY,41019,2015,107260,200249.4509,1.866953672737246
OREGON,OR,GILLIAM COUNTY,41021,2007,1816,882.1684794,0.48577559438912443
OREGON,OR,GILLIAM COUNTY,41021,2008,1886,699.4750521,0.37087754617391305
