COUNTY CODE,STATE_NAME,COUNTY,STATE,YEAR,POPULATION
1043,ALABAMA,CULLMAN COUNTY,AL,2013,80292
1043,ALABAMA,CULLMAN COUNTY,AL,2014,80704
1043,ALABAMA,CULLMAN COUNTY,AL,2015,81081
1043,ALABAMA,CULLMAN COUNTY,AL,2016,81771
1043,ALABAMA,CULLMAN COUNTY,AL,2017,82434
1043,ALABAMA,CULLMAN COUNTY,AL,2018,82830
1043,ALABAMA,CULLMAN COUNTY,AL,2019,83300
1043,ALABAMA,CULLMAN COUNTY,AL,2020,83644
1045,ALABAMA,DALE COUNTY,AL,2000,49124
1045,ALABAMA,DALE COUNTY,AL,2001,49254
1045,ALABAMA,DALE COUNTY,AL,2002,49373
1045,ALABAMA,DALE COUNTY,AL,2003,49215
1045,ALABAMA,DALE COUNTY,AL,2004,49245
1045,ALABAMA,DALE COUNTY,AL,2005,49050
1045,ALABAMA,DALE COUNTY,AL,2006,49077
1045,ALABAMA,DALE COUNTY,AL,2007,49488
1045,ALABAMA,DALE COUNTY,AL,2008,49871
1045,ALABAMA,DALE COUNTY,AL,2009,49854
1045,ALABAMA,DALE COUNTY,AL,2010,50396
1045,ALABAMA,DALE COUNTY,AL,2011,50134
1045,ALABAMA,DALE COUNTY,AL,2012,50134
1045,ALABAMA,DALE COUNTY,AL,2013,50313
1045,ALABAMA,DALE COUNTY,AL,2014,49807
1045,ALABAMA,DALE COUNTY,AL,2015,49465
1045,ALABAMA,DALE COUNTY,AL,2016,49428
1045,ALABAMA,DALE COUNTY,AL,2017,49476
1045,ALABAMA,DALE COUNTY,AL,2018,49467
1045,ALABAMA,DALE COUNTY,AL,2019,49268
1045,ALABAMA,DALE COUNTY,AL,2020,49294
1047,ALABAMA,DALLAS COUNTY,AL,2000,46198
1047,ALABAMA,DALLAS COUNTY,AL,2001,46132
1047,ALABAMA,DALLAS COUNTY,AL,2002,45377
1047,ALABAMA,DALLAS COUNTY,AL,2003,45170
1047,ALABAMA,DALLAS COUNTY,AL,2004,44795
1047,ALABAMA,DALLAS COUNTY,AL,2005,44434
1047,ALABAMA,DALLAS COUNTY,AL,2006,44323
1047,ALABAMA,DALLAS COUNTY,AL,2007,44194
1047,ALABAMA,DALLAS COUNTY,AL,2008,44265
1047,ALABAMA,DALLAS COUNTY,AL,2009,43759
1047,ALABAMA,DALLAS COUNTY,AL,2010,43855
1047,ALABAMA,DALLAS COUNTY,AL,2011,43254
1047,ALABAMA,DALLAS COUNTY,AL,2012,43254
1047,ALABAMA,DALLAS COUNTY,AL,2013,42794
1047,ALABAMA,DALLAS COUNTY,AL,2014,41981
1047,ALABAMA,DALLAS COUNTY,AL,2015,41560
1047,ALABAMA,DALLAS COUNTY,AL,2016,40947
1047,ALABAMA,DALLAS COUNTY,AL,2017,40105
1047,ALABAMA,DALLAS COUNTY,AL,2018,39263
1047,ALABAMA,DALLAS COUNTY,AL,2019,38270
1047,ALABAMA,DALLAS COUNTY,AL,2020,37182
1049,ALABAMA,DEKALB COUNTY,AL,2000,64650
1049,ALABAMA,DEKALB COUNTY,AL,2001,65678
1049,ALABAMA,DEKALB COUNTY,AL,2002,65861
1049,ALABAMA,DEKALB COUNTY,AL,2003,66530
1049,ALABAMA,DEKALB COUNTY,AL,2004,67260
1049,ALABAMA,DEKALB COUNTY,AL,2005,67794
1049,ALABAMA,DEKALB COUNTY,AL,2006,68495
1049,ALABAMA,DEKALB COUNTY,AL,2007,69450
1049,ALABAMA,DEKALB COUNTY,AL,2008,70228
1049,ALABAMA,DEKALB COUNTY,AL,2009,70864
1049,ALABAMA,DEKALB COUNTY,AL,2010,71133
1049,ALABAMA,DEKALB COUNTY,AL,2011,71335
1049,ALABAMA,DEKALB COUNTY,AL,2012,71335
1049,ALABAMA,DEKALB COUNTY,AL,2013,70913
1049,ALABAMA,DEKALB COUNTY,AL,2014,70881
1049,ALABAMA,DEKALB COUNTY,AL,2015,70963
1049,ALABAMA,DEKALB COUNTY,AL,2016,71065
1049,ALABAMA,DEKALB COUNTY,AL,2017,71116
1049,ALABAMA,DEKALB COUNTY,AL,2018,71441
1049,ALABAMA,DEKALB COUNTY,AL,2019,71430
1049,ALABAMA,DEKALB COUNTY,AL,2020,71506
1051,ALABAMA,ELMORE COUNTY,AL,2000,66160
1051,ALABAMA,ELMORE COUNTY,AL,2001,67459
1051,ALABAMA,ELMORE COUNTY,AL,2002,68659
1051,ALABAMA,ELMORE COUNTY,AL,2003,69935
1051,ALABAMA,ELMORE COUNTY,AL,2004,71018
1051,ALABAMA,ELMORE COUNTY,AL,2005,72978
1051,ALABAMA,ELMORE COUNTY,AL,2006,75246
1051,ALABAMA,ELMORE COUNTY,AL,2007,77124
1051,ALABAMA,ELMORE COUNTY,AL,2008,77698
1051,ALABAMA,ELMORE COUNTY,AL,2009,78632
1051,ALABAMA,ELMORE COUNTY,AL,2010,79558
1051,ALABAMA,ELMORE COUNTY,AL,2011,80005
1051,ALABAMA,ELMORE COUNTY,AL,2012,80005
1051,ALABAMA,ELMORE COUNTY,AL,2013,80211
1051,ALABAMA,ELMORE COUNTY,AL,2014,80557
1051,ALABAMA,ELMORE COUNTY,AL,2015,80563
1051,ALABAMA,ELMORE COUNTY,AL,2016,80903
1051,ALABAMA,ELMORE COUNTY,AL,2017,81258
1051,ALABAMA,ELMORE COUNTY,AL,2018,81452
1051,ALABAMA,ELMORE COUNTY,AL,2019,81189
1051,ALABAMA,ELMORE COUNTY,AL,2020,81575
1053,ALABAMA,ESCAMBIA COUNTY,AL,2000,38325
1053,ALABAMA,ESCAMBIA COUNTY,AL,2001,38197
1053,ALABAMA,ESCAMBIA COUNTY,AL,2002,38035
1053,ALABAMA,ESCAMBIA COUNTY,AL,2003,37796
1053,ALABAMA,ESCAMBIA COUNTY,AL,2004,37713
1053,ALABAMA,ESCAMBIA COUNTY,AL,2005,37601
1053,ALABAMA,ESCAMBIA COUNTY,AL,2006,37673
1053,ALABAMA,ESCAMBIA COUNTY,AL,2007,37839
1053,ALABAMA,ESCAMBIA COUNTY,AL,2008,37929
1053,ALABAMA,ESCAMBIA COUNTY,AL,2009,38249
1053,ALABAMA,ESCAMBIA COUNTY,AL,2010,38352
1053,ALABAMA,ESCAMBIA COUNTY,AL,2011,38211
1053,ALABAMA,ESCAMBIA COUNTY,AL,2012,38211
1053,ALABAMA,ESCAMBIA COUNTY,AL,2013,38029
1053,ALABAMA,ESCAMBIA COUNTY,AL,2014,37775
1053,ALABAMA,ESCAMBIA COUNTY,AL,2015,37749
1053,ALABAMA,ESCAMBIA COUNTY,AL,2016,37676
1053,ALABAMA,ESCAMBIA COUNTY,AL,2017,37500
1053,ALABAMA,ESCAMBIA COUNTY,AL,2018,37010
1053,ALABAMA,ESCAMBIA COUNTY,AL,2019,36515
1053,ALABAMA,ESCAMBIA COUNTY,AL,2020,36569
1055,ALABAMA,ETOWAH COUNTY,AL,2000,103286
1055,ALABAMA,ETOWAH COUNTY,AL,2001,102976
1055,ALABAMA,ETOWAH COUNTY,AL,2002,102988
1055,ALABAMA,ETOWAH COUNTY,AL,2003,103025
1055,ALABAMA,ETOWAH COUNTY,AL,2004,103080
1055,ALABAMA,ETOWAH COUNTY,AL,2005,103174
1055,ALABAMA,ETOWAH COUNTY,AL,2006,103528
1055,ALABAMA,ETOWAH COUNTY,AL,2007,103893
1055,ALABAMA,ETOWAH COUNTY,AL,2008,104206
1055,ALABAMA,ETOWAH COUNTY,AL,2009,104239
1055,ALABAMA,ETOWAH COUNTY,AL,2010,104440
1055,ALABAMA,ETOWAH COUNTY,AL,2011,104356
1055,ALABAMA,ETOWAH COUNTY,AL,2012,104356
1055,ALABAMA,ETOWAH COUNTY,AL,2013,104271
1055,ALABAMA,ETOWAH COUNTY,AL,2014,103891
1055,ALABAMA,ETOWAH COUNTY,AL,2015,103417
1055,ALABAMA,ETOWAH COUNTY,AL,2016,103033
1055,ALABAMA,ETOWAH COUNTY,AL,2017,102931
1055,ALABAMA,ETOWAH COUNTY,AL,2018,103076
1055,ALABAMA,ETOWAH COUNTY,AL,2019,102766
1055,ALABAMA,ETOWAH COUNTY,AL,2020,102460
1057,ALABAMA,FAYETTE COUNTY,AL,2000,18512
1057,ALABAMA,FAYETTE COUNTY,AL,2001,18384
1057,ALABAMA,FAYETTE COUNTY,AL,2002,18278
1057,ALABAMA,FAYETTE COUNTY,AL,2003,18178
1057,ALABAMA,FAYETTE COUNTY,AL,2004,18022
1057,ALABAMA,FAYETTE COUNTY,AL,2005,18030
1057,ALABAMA,FAYETTE COUNTY,AL,2006,17767
1057,ALABAMA,FAYETTE COUNTY,AL,2007,17523
1057,ALABAMA,FAYETTE COUNTY,AL,2008,17541
1057,ALABAMA,FAYETTE COUNTY,AL,2009,17310
1057,ALABAMA,FAYETTE COUNTY,AL,2010,17232
1057,ALABAMA,FAYETTE COUNTY,AL,2011,17061
1057,ALABAMA,FAYETTE COUNTY,AL,2012,17061
1057,ALABAMA,FAYETTE COUNTY,AL,2013,16955
1057,ALABAMA,FAYETTE COUNTY,AL,2014,16837
1057,ALABAMA,FAYETTE COUNTY,AL,2015,16784
1057,ALABAMA,FAYETTE COUNTY,AL,2016,16711
1057,ALABAMA,FAYETTE COUNTY,AL,2017,16581
1057,ALABAMA,FAYETTE COUNTY,AL,2018,16478
1057,ALABAMA,FAYETTE COUNTY,AL,2019,16451
1057,ALABAMA,FAYETTE COUNTY,AL,2020,16279
1059,ALABAMA,FRANKLIN COUNTY,AL,2000,31242
1059,ALABAMA,FRANKLIN COUNTY,AL,2001,31190
1059,ALABAMA,FRANKLIN COUNTY,AL,2002,30891
1059,ALABAMA,FRANKLIN COUNTY,AL,2003,30874
1059,ALABAMA,FRANKLIN COUNTY,AL,2004,30768
1059,ALABAMA,FRANKLIN COUNTY,AL,2005,30968
1059,ALABAMA,FRANKLIN COUNTY,AL,2006,31134
1059,ALABAMA,FRANKLIN COUNTY,AL,2007,31004
1059,ALABAMA,FRANKLIN COUNTY,AL,2008,31459
1059,ALABAMA,FRANKLIN COUNTY,AL,2009,31589
1059,ALABAMA,FRANKLIN COUNTY,AL,2010,31746
1059,ALABAMA,FRANKLIN COUNTY,AL,2011,31776
1059,ALABAMA,FRANKLIN COUNTY,AL,2012,31776
1059,ALABAMA,FRANKLIN COUNTY,AL,2013,31699
1059,ALABAMA,FRANKLIN COUNTY,AL,2014,31566
1059,ALABAMA,FRANKLIN COUNTY,AL,2015,31572
1059,ALABAMA,FRANKLIN COUNTY,AL,2016,31532
1059,ALABAMA,FRANKLIN COUNTY,AL,2017,31674
1059,ALABAMA,FRANKLIN COUNTY,AL,2018,31670
1059,ALABAMA,FRANKLIN COUNTY,AL,2019,31495
1059,ALABAMA,FRANKLIN COUNTY,AL,2020,31587
1061,ALABAMA,GENEVA COUNTY,AL,2000,25740
1061,ALABAMA,GENEVA COUNTY,AL,2001,25565
1061,ALABAMA,GENEVA COUNTY,AL,2002,25580
1061,ALABAMA,GENEVA COUNTY,AL,2003,25702
1061,ALABAMA,GENEVA COUNTY,AL,2004,25772
1061,ALABAMA,GENEVA COUNTY,AL,2005,25988
1061,ALABAMA,GENEVA COUNTY,AL,2006,26271
1061,ALABAMA,GENEVA COUNTY,AL,2007,26322
1061,ALABAMA,GENEVA COUNTY,AL,2008,26646
1061,ALABAMA,GENEVA COUNTY,AL,2009,26653
1061,ALABAMA,GENEVA COUNTY,AL,2010,26778
1061,ALABAMA,GENEVA COUNTY,AL,2011,26758
1061,ALABAMA,GENEVA COUNTY,AL,2012,26758
1061,ALABAMA,GENEVA COUNTY,AL,2013,26928
1061,ALABAMA,GENEVA COUNTY,AL,2014,26688
1061,ALABAMA,GENEVA COUNTY,AL,2015,26605
1061,ALABAMA,GENEVA COUNTY,AL,2016,26645
1061,ALABAMA,GENEVA COUNTY,AL,2017,26497
1061,ALABAMA,GENEVA COUNTY,AL,2018,26404
1061,ALABAMA,GENEVA COUNTY,AL,2019,26296
1061,ALABAMA,GENEVA COUNTY,AL,2020,26309
1063,ALABAMA,GREENE COUNTY,AL,2000,9902
1063,ALABAMA,GREENE COUNTY,AL,2001,9866
1063,ALABAMA,GREENE COUNTY,AL,2002,9893
1063,ALABAMA,GREENE COUNTY,AL,2003,9805
1063,ALABAMA,GREENE COUNTY,AL,2004,9686
1063,ALABAMA,GREENE COUNTY,AL,2005,9675
1063,ALABAMA,GREENE COUNTY,AL,2006,9361
1063,ALABAMA,GREENE COUNTY,AL,2007,9385
1063,ALABAMA,GREENE COUNTY,AL,2008,9359
1063,ALABAMA,GREENE COUNTY,AL,2009,9182
1063,ALABAMA,GREENE COUNTY,AL,2010,8990
1063,ALABAMA,GREENE COUNTY,AL,2011,8903
1063,ALABAMA,GREENE COUNTY,AL,2012,8903
1063,ALABAMA,GREENE COUNTY,AL,2013,8849
1063,ALABAMA,GREENE COUNTY,AL,2014,8749
1063,ALABAMA,GREENE COUNTY,AL,2015,8585
1063,ALABAMA,GREENE COUNTY,AL,2016,8509
1063,ALABAMA,GREENE COUNTY,AL,2017,8485
1063,ALABAMA,GREENE COUNTY,AL,2018,8312
1063,ALABAMA,GREENE COUNTY,AL,2019,8212
1063,ALABAMA,GREENE COUNTY,AL,2020,8104
1065,ALABAMA,HALE COUNTY,AL,2000,18194
1065,ALABAMA,HALE COUNTY,AL,2001,17868
1065,ALABAMA,HALE COUNTY,AL,2002,17376
1065,ALABAMA,HALE COUNTY,AL,2003,17116
1065,ALABAMA,HALE COUNTY,AL,2004,16765
1065,ALABAMA,HALE COUNTY,AL,2005,16622
1065,ALABAMA,HALE COUNTY,AL,2006,16427
1065,ALABAMA,HALE COUNTY,AL,2007,16418
1065,ALABAMA,HALE COUNTY,AL,2008,16260
1065,ALABAMA,HALE COUNTY,AL,2009,16025
1065,ALABAMA,HALE COUNTY,AL,2010,15745
1065,ALABAMA,HALE COUNTY,AL,2011,15360
1065,ALABAMA,HALE COUNTY,AL,2012,15360
1065,ALABAMA,HALE COUNTY,AL,2013,15366
1065,ALABAMA,HALE COUNTY,AL,2014,15249
1065,ALABAMA,HALE COUNTY,AL,2015,15047
1065,ALABAMA,HALE COUNTY,AL,2016,15016
1065,ALABAMA,HALE COUNTY,AL,2017,14845
1065,ALABAMA,HALE COUNTY,AL,2018,14812
1065,ALABAMA,HALE COUNTY,AL,2019,14773
1065,ALABAMA,HALE COUNTY,AL,2020,14669
1067,ALABAMA,HENRY COUNTY,AL,2000,16341
1067,ALABAMA,HENRY COUNTY,AL,2001,16358
1067,ALABAMA,HENRY COUNTY,AL,2002,16447
1067,ALABAMA,HENRY COUNTY,AL,2003,16563
1067,ALABAMA,HENRY COUNTY,AL,2004,16692
1067,ALABAMA,HENRY COUNTY,AL,2005,16752
1067,ALABAMA,HENRY COUNTY,AL,2006,16953
1067,ALABAMA,HENRY COUNTY,AL,2007,17108
1067,ALABAMA,HENRY COUNTY,AL,2008,17129
1067,ALABAMA,HENRY COUNTY,AL,2009,17243
1067,ALABAMA,HENRY COUNTY,AL,2010,17293
1067,ALABAMA,HENRY COUNTY,AL,2011,17377
1067,ALABAMA,HENRY COUNTY,AL,2012,17377
1067,ALABAMA,HENRY COUNTY,AL,2013,17152
1067,ALABAMA,HENRY COUNTY,AL,2014,17128
1067,ALABAMA,HENRY COUNTY,AL,2015,17074
1067,ALABAMA,HENRY COUNTY,AL,2016,17097
1067,ALABAMA,HENRY COUNTY,AL,2017,17062
1067,ALABAMA,HENRY COUNTY,AL,2018,17105
1067,ALABAMA,HENRY COUNTY,AL,2019,17100
1067,ALABAMA,HENRY COUNTY,AL,2020,17125
1069,ALABAMA,HOUSTON COUNTY,AL,2000,88943
1069,ALABAMA,HOUSTON COUNTY,AL,2001,89490
1069,ALABAMA,HOUSTON COUNTY,AL,2002,89940
1069,ALABAMA,HOUSTON COUNTY,AL,2003,91321
1069,ALABAMA,HOUSTON COUNTY,AL,2004,92593
1069,ALABAMA,HOUSTON COUNTY,AL,2005,93903
1069,ALABAMA,HOUSTON COUNTY,AL,2006,95846
1069,ALABAMA,HOUSTON COUNTY,AL,2007,97727
1069,ALABAMA,HOUSTON COUNTY,AL,2008,99183
1069,ALABAMA,HOUSTON COUNTY,AL,2009,100500
1069,ALABAMA,HOUSTON COUNTY,AL,2010,101800
1069,ALABAMA,HOUSTON COUNTY,AL,2011,102509
1069,ALABAMA,HOUSTON COUNTY,AL,2012,102509
1069,ALABAMA,HOUSTON COUNTY,AL,2013,103410
1069,ALABAMA,HOUSTON COUNTY,AL,2014,103691
1069,ALABAMA,HOUSTON COUNTY,AL,2015,104216
1069,ALABAMA,HOUSTON COUNTY,AL,2016,104326
1069,ALABAMA,HOUSTON COUNTY,AL,2017,104355
1069,ALABAMA,HOUSTON COUNTY,AL,2018,104472
1069,ALABAMA,HOUSTON COUNTY,AL,2019,104943
1069,ALABAMA,HOUSTON COUNTY,AL,2020,106240
1071,ALABAMA,JACKSON COUNTY,AL,2000,53979
1071,ALABAMA,JACKSON COUNTY,AL,2001,53997
1071,ALABAMA,JACKSON COUNTY,AL,2002,53758
1071,ALABAMA,JACKSON COUNTY,AL,2003,53711
1071,ALABAMA,JACKSON COUNTY,AL,2004,53525
1071,ALABAMA,JACKSON COUNTY,AL,2005,53332
1071,ALABAMA,JACKSON COUNTY,AL,2006,53483
1071,ALABAMA,JACKSON COUNTY,AL,2007,53333
1071,ALABAMA,JACKSON COUNTY,AL,2008,53525
1071,ALABAMA,JACKSON COUNTY,AL,2009,53461
1071,ALABAMA,JACKSON COUNTY,AL,2010,53207
1071,ALABAMA,JACKSON COUNTY,AL,2011,53240
1071,ALABAMA,JACKSON COUNTY,AL,2012,53240
1071,ALABAMA,JACKSON COUNTY,AL,2013,53107
1071,ALABAMA,JACKSON COUNTY,AL,2014,52986
1071,ALABAMA,JACKSON COUNTY,AL,2015,52592
1071,ALABAMA,JACKSON COUNTY,AL,2016,52229
1071,ALABAMA,JACKSON COUNTY,AL,2017,52058
1071,ALABAMA,JACKSON COUNTY,AL,2018,51865
1071,ALABAMA,JACKSON COUNTY,AL,2019,51649
1071,ALABAMA,JACKSON COUNTY,AL,2020,51672
1073,ALABAMA,JEFFERSON COUNTY,AL,2000,662033
1073,ALABAMA,JEFFERSON COUNTY,AL,2001,660197
1073,ALABAMA,JEFFERSON COUNTY,AL,2002,657518
1073,ALABAMA,JEFFERSON COUNTY,AL,2003,657513
1073,ALABAMA,JEFFERSON COUNTY,AL,2004,656023
1073,ALABAMA,JEFFERSON COUNTY,AL,2005,654919
1073,ALABAMA,JEFFERSON COUNTY,AL,2006,655893
1073,ALABAMA,JEFFERSON COUNTY,AL,2007,655163
1073,ALABAMA,JEFFERSON COUNTY,AL,2008,656510
1073,ALABAMA,JEFFERSON COUNTY,AL,2009,658441
1073,ALABAMA,JEFFERSON COUNTY,AL,2010,658230
1073,ALABAMA,JEFFERSON COUNTY,AL,2011,658175
1073,ALABAMA,JEFFERSON COUNTY,AL,2012,658175
1073,ALABAMA,JEFFERSON COUNTY,AL,2013,658183
1073,ALABAMA,JEFFERSON COUNTY,AL,2014,659434
1073,ALABAMA,JEFFERSON COUNTY,AL,2015,660185
1073,ALABAMA,JEFFERSON COUNTY,AL,2016,660717
1073,ALABAMA,JEFFERSON COUNTY,AL,2017,660507
1073,ALABAMA,JEFFERSON COUNTY,AL,2018,659892
1073,ALABAMA,JEFFERSON COUNTY,AL,2019,659672
1073,ALABAMA,JEFFERSON COUNTY,AL,2020,658539
1075,ALABAMA,LAMAR COUNTY,AL,2000,15923
1075,ALABAMA,LAMAR COUNTY,AL,2001,15632
1075,ALABAMA,LAMAR COUNTY,AL,2002,15446
1075,ALABAMA,LAMAR COUNTY,AL,2003,15258
1075,ALABAMA,LAMAR COUNTY,AL,2004,15075
1075,ALABAMA,LAMAR COUNTY,AL,2005,15009
1075,ALABAMA,LAMAR COUNTY,AL,2006,14816
1075,ALABAMA,LAMAR COUNTY,AL,2007,14901
1075,ALABAMA,LAMAR COUNTY,AL,2008,14799
1075,ALABAMA,LAMAR COUNTY,AL,2009,14689
1075,ALABAMA,LAMAR COUNTY,AL,2010,14496
1075,ALABAMA,LAMAR COUNTY,AL,2011,14292
1075,ALABAMA,LAMAR COUNTY,AL,2012,14292
1075,ALABAMA,LAMAR COUNTY,AL,2013,14250
1075,ALABAMA,LAMAR COUNTY,AL,2014,14214
1075,ALABAMA,LAMAR COUNTY,AL,2015,14071
1075,ALABAMA,LAMAR COUNTY,AL,2016,13931
1075,ALABAMA,LAMAR COUNTY,AL,2017,13926
1075,ALABAMA,LAMAR COUNTY,AL,2018,13885
1075,ALABAMA,LAMAR COUNTY,AL,2019,13878
1075,ALABAMA,LAMAR COUNTY,AL,2020,13817
1077,ALABAMA,LAUDERDALE COUNTY,AL,2000,88039
1077,ALABAMA,LAUDERDALE COUNTY,AL,2001,87791
1077,ALABAMA,LAUDERDALE COUNTY,AL,2002,87627
1077,ALABAMA,LAUDERDALE COUNTY,AL,2003,88103
1077,ALABAMA,LAUDERDALE COUNTY,AL,2004,88732
1077,ALABAMA,LAUDERDALE COUNTY,AL,2005,89358
1077,ALABAMA,LAUDERDALE COUNTY,AL,2006,90294
1077,ALABAMA,LAUDERDALE COUNTY,AL,2007,91107
1077,ALABAMA,LAUDERDALE COUNTY,AL,2008,92202
1077,ALABAMA,LAUDERDALE COUNTY,AL,2009,92526
1077,ALABAMA,LAUDERDALE COUNTY,AL,2010,92738
1077,ALABAMA,LAUDERDALE COUNTY,AL,2011,92615
1077,ALABAMA,LAUDERDALE COUNTY,AL,2012,92615
1077,ALABAMA,LAUDERDALE COUNTY,AL,2013,92687
1077,ALABAMA,LAUDERDALE COUNTY,AL,2014,92738
1077,ALABAMA,LAUDERDALE COUNTY,AL,2015,93049
1077,ALABAMA,LAUDERDALE COUNTY,AL,2016,92524
1077,ALABAMA,LAUDERDALE COUNTY,AL,2017,92521
1077,ALABAMA,LAUDERDALE COUNTY,AL,2018,92701
1077,ALABAMA,LAUDERDALE COUNTY,AL,2019,92733
1077,ALABAMA,LAUDERDALE COUNTY,AL,2020,93028
1079,ALABAMA,LAWRENCE COUNTY,AL,2000,34874
1079,ALABAMA,LAWRENCE COUNTY,AL,2001,34870
1079,ALABAMA,LAWRENCE COUNTY,AL,2002,34698
1079,ALABAMA,LAWRENCE COUNTY,AL,2003,34488
1079,ALABAMA,LAWRENCE COUNTY,AL,2004,34318
1079,ALABAMA,LAWRENCE COUNTY,AL,2005,34435
1079,ALABAMA,LAWRENCE COUNTY,AL,2006,34028
1079,ALABAMA,LAWRENCE COUNTY,AL,2007,34293
1079,ALABAMA,LAWRENCE COUNTY,AL,2008,34196
1079,ALABAMA,LAWRENCE COUNTY,AL,2009,34315
1079,ALABAMA,LAWRENCE COUNTY,AL,2010,34314
1079,ALABAMA,LAWRENCE COUNTY,AL,2011,34026
1079,ALABAMA,LAWRENCE COUNTY,AL,2012,34026
1079,ALABAMA,LAWRENCE COUNTY,AL,2013,33782
1079,ALABAMA,LAWRENCE COUNTY,AL,2014,33553
1079,ALABAMA,LAWRENCE COUNTY,AL,2015,33423
1079,ALABAMA,LAWRENCE COUNTY,AL,2016,33116
1079,ALABAMA,LAWRENCE COUNTY,AL,2017,33196
1079,ALABAMA,LAWRENCE COUNTY,AL,2018,33035
1079,ALABAMA,LAWRENCE COUNTY,AL,2019,32905
1079,ALABAMA,LAWRENCE COUNTY,AL,2020,32851
1081,ALABAMA,LEE COUNTY,AL,2000,115430
1081,ALABAMA,LEE COUNTY,AL,2001,116819
1081,ALABAMA,LEE COUNTY,AL,2002,118392
1081,ALABAMA,LEE COUNTY,AL,2003,120071
1081,ALABAMA,LEE COUNTY,AL,2004,122274
1081,ALABAMA,LEE COUNTY,AL,2005,126133
1081,ALABAMA,LEE COUNTY,AL,2006,129247
1081,ALABAMA,LEE COUNTY,AL,2007,131934
1081,ALABAMA,LEE COUNTY,AL,2008,134524
1081,ALABAMA,LEE COUNTY,AL,2009,138566
1081,ALABAMA,LEE COUNTY,AL,2010,140815
1081,ALABAMA,LEE COUNTY,AL,2011,144194
1081,ALABAMA,LEE COUNTY,AL,2012,144194
1081,ALABAMA,LEE COUNTY,AL,2013,148670
1081,ALABAMA,LEE COUNTY,AL,2014,151943
1081,ALABAMA,LEE COUNTY,AL,2015,154682
1081,ALABAMA,LEE COUNTY,AL,2016,157162
1081,ALABAMA,LEE COUNTY,AL,2017,159446
1081,ALABAMA,LEE COUNTY,AL,2018,161808
1081,ALABAMA,LEE COUNTY,AL,2019,164206
1081,ALABAMA,LEE COUNTY,AL,2020,165015
1083,ALABAMA,LIMESTONE COUNTY,AL,2000,65966
1083,ALABAMA,LIMESTONE COUNTY,AL,2001,66936
1083,ALABAMA,LIMESTONE COUNTY,AL,2002,67677
1083,ALABAMA,LIMESTONE COUNTY,AL,2003,68578
1083,ALABAMA,LIMESTONE COUNTY,AL,2004,69593
1083,ALABAMA,LIMESTONE COUNTY,AL,2005,71303
1083,ALABAMA,LIMESTONE COUNTY,AL,2006,73651
1083,ALABAMA,LIMESTONE COUNTY,AL,2007,76063
1083,ALABAMA,LIMESTONE COUNTY,AL,2008,78835
1083,ALABAMA,LIMESTONE COUNTY,AL,2009,81326
1083,ALABAMA,LIMESTONE COUNTY,AL,2010,83168
1083,ALABAMA,LIMESTONE COUNTY,AL,2011,85553
1083,ALABAMA,LIMESTONE COUNTY,AL,2012,85553
1083,ALABAMA,LIMESTONE COUNTY,AL,2013,87336
1083,ALABAMA,LIMESTONE COUNTY,AL,2014,88931
1083,ALABAMA,LIMESTONE COUNTY,AL,2015,90622
1083,ALABAMA,LIMESTONE COUNTY,AL,2016,91596
1083,ALABAMA,LIMESTONE COUNTY,AL,2017,92896
1083,ALABAMA,LIMESTONE COUNTY,AL,2018,94144
1083,ALABAMA,LIMESTONE COUNTY,AL,2019,96199
1083,ALABAMA,LIMESTONE COUNTY,AL,2020,99136
1085,ALABAMA,LOWNDES COUNTY,AL,2000,13471
1085,ALABAMA,LOWNDES COUNTY,AL,2001,13329
1085,ALABAMA,LOWNDES COUNTY,AL,2002,13231
1085,ALABAMA,LOWNDES COUNTY,AL,2003,12996
1085,ALABAMA,LOWNDES COUNTY,AL,2004,12623
1085,ALABAMA,LOWNDES COUNTY,AL,2005,12397
1085,ALABAMA,LOWNDES COUNTY,AL,2006,12124
1085,ALABAMA,LOWNDES COUNTY,AL,2007,11973
1085,ALABAMA,LOWNDES COUNTY,AL,2008,11813
1085,ALABAMA,LOWNDES COUNTY,AL,2009,11486
1085,ALABAMA,LOWNDES COUNTY,AL,2010,11294
1085,ALABAMA,LOWNDES COUNTY,AL,2011,11144
1085,ALABAMA,LOWNDES COUNTY,AL,2012,11144
1085,ALABAMA,LOWNDES COUNTY,AL,2013,10857
1085,ALABAMA,LOWNDES COUNTY,AL,2014,10666
1085,ALABAMA,LOWNDES COUNTY,AL,2015,10497
1085,ALABAMA,LOWNDES COUNTY,AL,2016,10350
1085,ALABAMA,LOWNDES COUNTY,AL,2017,10245
1085,ALABAMA,LOWNDES COUNTY,AL,2018,10100
1085,ALABAMA,LOWNDES COUNTY,AL,2019,9969
1085,ALABAMA,LOWNDES COUNTY,AL,2020,9726
1087,ALABAMA,MACON COUNTY,AL,2000,24047
1087,ALABAMA,MACON COUNTY,AL,2001,23925
1087,ALABAMA,MACON COUNTY,AL,2002,23563
1087,ALABAMA,MACON COUNTY,AL,2003,23110
1087,ALABAMA,MACON COUNTY,AL,2004,22685
1087,ALABAMA,MACON COUNTY,AL,2005,22388
1087,ALABAMA,MACON COUNTY,AL,2006,22227
1087,ALABAMA,MACON COUNTY,AL,2007,21942
1087,ALABAMA,MACON COUNTY,AL,2008,21597
